WP_011271704.1,WP_011271704.1 SAM-dependent DNA methyltransferase [Rickettsia felis]
WP_011271705.1,"WP_011271705.1 response regulator, partial [Rickettsia felis]"
WP_011271706.1,WP_011271706.1 hypothetical protein [Rickettsia felis]
WP_011271707.1,WP_011271707.1 hypothetical protein [Rickettsia felis]
WP_011271708.1,WP_011271708.1 patatin [Rickettsia felis]
WP_011271709.1,WP_011271709.1 hypothetical protein [Rickettsia felis]
WP_011271710.1,WP_011271710.1 dTMP kinase [Rickettsia felis]
WP_011271711.1,"WP_011271711.1 hypothetical protein, partial [Rickettsia felis]"
WP_011271712.1,WP_011271712.1 hypothetical protein [Rickettsia felis]
WP_011271713.1,WP_011271713.1 tetratricopeptide repeat protein [Rickettsia felis]
WP_011271714.1,WP_011271714.1 tetratricopeptide repeat protein [Rickettsia felis]
WP_011271715.1,WP_011271715.1 tetratricopeptide repeat-containing protein [Rickettsia felis]
WP_011271718.1,WP_011271718.1 hypothetical protein [Rickettsia felis]
WP_011271719.1,WP_011271719.1 hypothetical protein [Rickettsia felis]
WP_011271720.1,WP_011271720.1 chromosome partitioning protein ParA [Rickettsia felis]
WP_011271721.1,WP_011271721.1 hypothetical protein [Rickettsia felis]
WP_011271722.1,WP_011271722.1 autotransporter domain-containing protein [Rickettsia felis]
WP_011271723.1,WP_011271723.1 tetratricopeptide repeat protein [Rickettsia felis]
WP_011271724.1,WP_011271724.1 hypothetical protein [Rickettsia felis]
WP_011271725.1,WP_011271725.1 hypothetical protein [Rickettsia felis]
WP_011271726.1,WP_011271726.1 hypothetical protein [Rickettsia felis]
WP_011271728.1,WP_011271728.1 hypothetical protein [Rickettsia felis]
WP_011271729.1,WP_011271729.1 DNA polymerase III subunit epsilon [Rickettsia felis]
WP_011271730.1,WP_011271730.1 chromosome partitioning protein ParB [Rickettsia felis]
WP_011271731.1,WP_011271731.1 hypothetical protein [Rickettsia felis]
WP_011271735.1,WP_011271735.1 hypothetical protein [Rickettsia felis]
WP_011271737.1,WP_011271737.1 hypothetical protein [Rickettsia felis]
WP_011271740.1,WP_011271740.1 hypothetical protein [Rickettsia felis]
WP_011271741.1,WP_011271741.1 hypothetical protein [Rickettsia felis]
WP_011271742.1,"WP_011271742.1 conjugal transfer protein TraG, partial [Rickettsia felis]"
WP_011271748.1,WP_011271748.1 3'-5' exonuclease [Rickettsia felis]
WP_011271751.1,WP_011271751.1 hyaluronidase [Rickettsia felis]
WP_011271754.1,WP_011271754.1 hypothetical protein [Rickettsia felis]
WP_011271755.1,WP_011271755.1 transposase [Rickettsia felis]
WP_011271756.1,WP_011271756.1 transposase [Rickettsia felis]
WP_011271757.1,WP_011271757.1 hypothetical protein [Rickettsia felis]
WP_011271759.1,WP_011271759.1 DNA-binding protein [Rickettsia felis]
WP_011271760.1,WP_011271760.1 hypothetical protein [Rickettsia felis]
WP_011271761.1,WP_011271761.1 recombinase family protein [Rickettsia felis]
WP_011271764.1,"WP_011271764.1 hypothetical protein, partial [Rickettsia felis]"
WP_037213737.1,WP_037213737.1 MULTISPECIES: transcription elongation factor GreA [Rickettsia]
WP_039594746.1,WP_039594746.1 MULTISPECIES: thiol reductase thioredoxin [spotted fever group]
WP_039594752.1,WP_039594752.1 DNA replication and repair protein RecF [Rickettsia felis]
WP_039594764.1,WP_039594764.1 hypothetical protein [Rickettsia felis]
WP_039594774.1,WP_039594774.1 acetate kinase [Rickettsia felis]
WP_039594775.1,WP_039594775.1 hypothetical protein [Rickettsia felis]
WP_039594787.1,WP_039594787.1 hypothetical protein [Rickettsia felis]
WP_039594789.1,WP_039594789.1 iron-sulfur cluster assembly accessory protein [Rickettsia felis]
WP_039594790.1,WP_039594790.1 hypothetical protein [Rickettsia felis]
WP_039594791.1,WP_039594791.1 hypothetical protein [Rickettsia felis]
WP_039594802.1,WP_039594802.1 hypothetical protein [Rickettsia felis]
WP_039594807.1,WP_039594807.1 hypothetical protein [Rickettsia felis]
WP_039594809.1,WP_039594809.1 glycoside hydrolase family 3 protein [Rickettsia felis]
WP_039594812.1,WP_039594812.1 ATP-binding protein [Rickettsia felis]
WP_039594813.1,WP_039594813.1 toxin-antitoxin system HicB family antitoxin [Rickettsia felis]
WP_039594817.1,WP_039594817.1 hypothetical protein [Rickettsia felis]
WP_039594821.1,WP_039594821.1 tetratricopeptide repeat protein [Rickettsia felis]
WP_039594825.1,WP_039594825.1 MULTISPECIES: 30S ribosomal protein S17 [spotted fever group]
WP_039594826.1,WP_039594826.1 hypothetical protein [Rickettsia felis]
WP_039594829.1,WP_039594829.1 hypothetical protein [Rickettsia felis]
WP_039594834.1,WP_039594834.1 hypothetical protein [Rickettsia felis]
WP_039594838.1,WP_039594838.1 hypothetical protein [Rickettsia felis]
WP_039594842.1,WP_039594842.1 aminotransferase [Rickettsia felis]
WP_039594843.1,WP_039594843.1 DNA ligase (NAD(+)) LigA [Rickettsia felis]
WP_039594852.1,WP_039594852.1 hypothetical protein [Rickettsia felis]
WP_039594854.1,WP_039594854.1 MULTISPECIES: hypothetical protein [spotted fever group]
WP_039594855.1,WP_039594855.1 exodeoxyribonuclease VII large subunit [Rickettsia felis]
WP_039594859.1,WP_039594859.1 50S ribosomal protein L30 [Rickettsia felis]
WP_039594861.1,WP_039594861.1 hypothetical protein [Rickettsia felis]
WP_039594871.1,WP_039594871.1 arp2/3 complex-activating protein rickA [Rickettsia felis]
WP_039594873.1,WP_039594873.1 hypothetical protein [Rickettsia felis]
WP_039594898.1,WP_039594898.1 hypothetical protein [Rickettsia felis]
WP_039594904.1,WP_039594904.1 hypothetical protein [Rickettsia felis]
WP_039594906.1,WP_039594906.1 hypothetical protein [Rickettsia felis]
WP_039594909.1,"WP_039594909.1 bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase [Rickettsia felis]"
WP_039594910.1,WP_039594910.1 hypothetical protein [Rickettsia felis]
WP_039594911.1,WP_039594911.1 cation:proton antiporter [Rickettsia felis]
WP_039594916.1,WP_039594916.1 Txe/YoeB family addiction module toxin [Rickettsia felis]
WP_039594919.1,WP_039594919.1 hypothetical protein [Rickettsia felis]
WP_039594920.1,"WP_039594920.1 bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase [Rickettsia felis]"
WP_039594921.1,WP_039594921.1 HIT domain-containing protein [Rickettsia felis]
WP_039594926.1,WP_039594926.1 biotin transporter BioY [Rickettsia felis]
WP_039594927.1,WP_039594927.1 hypothetical protein [Rickettsia felis]
WP_039594928.1,WP_039594928.1 peroxiredoxin [Rickettsia felis]
WP_039594929.1,WP_039594929.1 hypothetical protein [Rickettsia felis]
WP_039594936.1,WP_039594936.1 MULTISPECIES: hypothetical protein [spotted fever group]
WP_039594946.1,WP_039594946.1 COQ9 family protein [Rickettsia felis]
WP_039594955.1,WP_039594955.1 hypothetical protein [Rickettsia felis]
WP_039594968.1,WP_039594968.1 hypothetical protein [Rickettsia felis]
WP_039594969.1,WP_039594969.1 RlpA-like lipoprotein [Rickettsia felis]
WP_039594972.1,WP_039594972.1 recombination protein RecR [Rickettsia felis]
WP_039594974.1,WP_039594974.1 hypothetical protein [Rickettsia felis]
WP_039594976.1,WP_039594976.1 hypothetical protein [Rickettsia felis]
WP_039594980.1,WP_039594980.1 putative lipid II flippase FtsW [Rickettsia felis]
WP_039594986.1,WP_039594986.1 hypothetical protein [Rickettsia felis]
WP_039594987.1,WP_039594987.1 hypothetical protein [Rickettsia felis]
WP_039594988.1,WP_039594988.1 tRNA pseudouridine(55) synthase TruB [Rickettsia felis]
WP_039594989.1,WP_039594989.1 hypothetical protein [Rickettsia felis]
WP_039594994.1,WP_039594994.1 MULTISPECIES: hypothetical protein [spotted fever group]
WP_039595002.1,WP_039595002.1 type 2 isopentenyl-diphosphate Delta-isomerase [Rickettsia felis]
WP_039595003.1,WP_039595003.1 hypothetical protein [Rickettsia felis]
WP_039595005.1,WP_039595005.1 ribonuclease D [Rickettsia felis]
WP_039595006.1,WP_039595006.1 hypothetical protein [Rickettsia felis]
WP_039595008.1,WP_039595008.1 hypothetical protein [Rickettsia felis]
WP_039595010.1,WP_039595010.1 hypothetical protein [Rickettsia felis]
WP_039595011.1,WP_039595011.1 hypothetical protein [Rickettsia felis]
WP_039595012.1,WP_039595012.1 hypothetical protein [Rickettsia felis]
WP_039595014.1,WP_039595014.1 hypothetical protein [Rickettsia felis]
WP_039595039.1,WP_039595039.1 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase [Rickettsia felis]
WP_039595044.1,WP_039595044.1 hypothetical protein [Rickettsia felis]
WP_039595047.1,WP_039595047.1 biotin--[acetyl-CoA-carboxylase] ligase [Rickettsia felis]
WP_039595052.1,WP_039595052.1 hypothetical protein [Rickettsia felis]
WP_039595063.1,WP_039595063.1 hypothetical protein [Rickettsia felis]
WP_039595078.1,WP_039595078.1 porphobilinogen synthase [Rickettsia felis]
WP_039595084.1,WP_039595084.1 ribose-phosphate pyrophosphokinase [Rickettsia felis]
WP_039595085.1,WP_039595085.1 hypothetical protein [Rickettsia felis]
WP_039595087.1,WP_039595087.1 hypothetical protein [Rickettsia felis]
WP_039595101.1,WP_039595101.1 monovalent cation/H+ antiporter subunit F [Rickettsia felis]
WP_039595106.1,WP_039595106.1 hypothetical protein [Rickettsia felis]
WP_039595119.1,WP_039595119.1 preprotein translocase subunit YajC [Rickettsia felis]
WP_039595135.1,WP_039595135.1 outer membrane protein assembly factor BamB [Rickettsia felis]
WP_039595136.1,WP_039595136.1 multidrug ABC transporter ATPase [Rickettsia felis]
WP_039595143.1,WP_039595143.1 Na+/H+ antiporter subunit G [Rickettsia felis]
WP_039595145.1,WP_039595145.1 excinuclease ABC subunit C [Rickettsia felis]
WP_039595148.1,WP_039595148.1 HlyD family secretion protein [Rickettsia felis]
WP_039595152.1,WP_039595152.1 penicillin-binding protein 1C [Rickettsia felis]
WP_039595155.1,WP_039595155.1 hypothetical protein [Rickettsia felis]
WP_039595159.1,WP_039595159.1 autotransporter domain-containing protein [Rickettsia felis]
WP_039595160.1,WP_039595160.1 metal ABC transporter permease [Rickettsia felis]
WP_039595162.1,WP_039595162.1 hypothetical protein [Rickettsia felis]
WP_039595173.1,WP_039595173.1 cytosol aminopeptidase [Rickettsia felis]
WP_039595182.1,WP_039595182.1 lipoyl synthase [Rickettsia felis]
WP_039595187.1,WP_039595187.1 hypothetical protein [Rickettsia felis]
WP_039595190.1,WP_039595190.1 hypothetical protein [Rickettsia felis]
WP_039595191.1,WP_039595191.1 ABC transporter ATP-binding protein [Rickettsia felis]
WP_039595196.1,WP_039595196.1 MULTISPECIES: XRE family transcriptional regulator [spotted fever group]
WP_039595200.1,WP_039595200.1 hypothetical protein [Rickettsia felis]
WP_039595201.1,WP_039595201.1 hypothetical protein [Rickettsia felis]
WP_039595202.1,WP_039595202.1 type II toxin-antitoxin system RelE/ParE family toxin [Rickettsia felis]
WP_039595205.1,WP_039595205.1 hypothetical protein [Rickettsia felis]
WP_039595207.1,WP_039595207.1 DUF1016 domain-containing protein [Rickettsia felis]
WP_039595211.1,WP_039595211.1 cytochrome c biogenesis ATP-binding export protein CcmA [Rickettsia felis]
WP_039595212.1,WP_039595212.1 NADH dehydrogenase [Rickettsia felis]
WP_039595213.1,WP_039595213.1 ATP synthase subunit beta [Rickettsia felis]
WP_039595223.1,WP_039595223.1 adhesin [Rickettsia felis]
WP_039595224.1,WP_039595224.1 cation transporter [Rickettsia felis]
WP_039595225.1,WP_039595225.1 excinuclease ABC subunit UvrA [Rickettsia felis]
WP_039595229.1,WP_039595229.1 hypothetical protein [Rickettsia felis]
WP_039595230.1,"WP_039595230.1 DNA polymerase III, subunit gamma and tau [Rickettsia felis]"
WP_039595231.1,WP_039595231.1 hypothetical protein [Rickettsia felis]
WP_039595246.1,WP_039595246.1 hypothetical protein [Rickettsia felis]
WP_039595250.1,WP_039595250.1 hypothetical protein [Rickettsia felis]
WP_039595255.1,WP_039595255.1 hypothetical protein [Rickettsia felis]
WP_039595266.1,WP_039595266.1 hypothetical protein [Rickettsia felis]
WP_039595268.1,WP_039595268.1 hypothetical protein [Rickettsia felis]
WP_039595279.1,WP_039595279.1 conjugal transfer protein TraD [Rickettsia felis]
WP_039595280.1,WP_039595280.1 transposase [Rickettsia felis]
WP_039595371.1,WP_039595371.1 ribosomal RNA small subunit methyltransferase A [Rickettsia felis]
WP_039595378.1,WP_039595378.1 hypothetical protein [Rickettsia felis]
WP_039595421.1,WP_039595421.1 rod shape-determining protein RodA [Rickettsia felis]
WP_039595443.1,WP_039595443.1 DUF2163 domain-containing protein [Rickettsia felis]
WP_039595469.1,"WP_039595469.1 di-trans,poly-cis-decaprenylcistransferase [Rickettsia felis]"
WP_039595562.1,WP_039595562.1 threonylcarbamoyl-AMP synthase [Rickettsia felis]
WP_039595569.1,WP_039595569.1 MULTISPECIES: transcriptional regulator [spotted fever group]
WP_039595571.1,WP_039595571.1 hypothetical protein [Rickettsia felis]
WP_039595613.1,WP_039595613.1 Hsp20/alpha crystallin family protein [Rickettsia felis]
WP_039595614.1,WP_039595614.1 hypothetical protein [Rickettsia felis]
WP_039595620.1,WP_039595620.1 DNA polymerase III subunit epsilon [Rickettsia felis]
WP_039595634.1,WP_039595634.1 Hsp20/alpha crystallin family protein [Rickettsia felis]
WP_041405306.1,WP_041405306.1 dihydropteroate synthase [Rickettsia felis]
WP_041405307.1,WP_041405307.1 phosphorylcholine transferase LicD [Rickettsia felis]
WP_041405308.1,WP_041405308.1 MFS transporter [Rickettsia felis]
WP_041405309.1,WP_041405309.1 Fe-S assembly protein IscX [Rickettsia felis]
WP_041405310.1,WP_041405310.1 hypothetical protein [Rickettsia felis]
WP_041405311.1,WP_041405311.1 ATP-dependent DNA helicase RecG [Rickettsia felis]
WP_041405312.1,WP_041405312.1 S9 family peptidase [Rickettsia felis]
WP_041405314.1,WP_041405314.1 AsmA family protein [Rickettsia felis]
WP_041405315.1,WP_041405315.1 hypothetical protein [Rickettsia felis]
WP_041405316.1,WP_041405316.1 hypothetical protein [Rickettsia felis]
WP_041405317.1,WP_041405317.1 lipoprotein signal peptidase [Rickettsia felis]
WP_041405318.1,WP_041405318.1 superoxide dismutase [Mn/Fe] [Rickettsia felis]
WP_041405319.1,WP_041405319.1 hypothetical protein [Rickettsia felis]
WP_041405320.1,WP_041405320.1 lytic transglycosylase [Rickettsia felis]
WP_041405321.1,WP_041405321.1 IscS subfamily cysteine desulfurase [Rickettsia felis]
WP_041405322.1,WP_041405322.1 hypothetical protein [Rickettsia felis]
WP_041405324.1,WP_041405324.1 transcriptional regulator [Rickettsia felis]
WP_041405326.1,WP_041405326.1 2-oxoglutarate dehydrogenase E1 component [Rickettsia felis]
WP_041405328.1,WP_041405328.1 LptF/LptG family permease [Rickettsia felis]
WP_041405335.1,WP_041405335.1 hypothetical protein [Rickettsia felis]
WP_041405344.1,"WP_041405344.1 autotransporter domain-containing protein, partial [Rickettsia felis]"
WP_041405345.1,WP_041405345.1 hypothetical protein [Rickettsia felis]
WP_041405350.1,WP_041405350.1 lytic transglycosylase [Rickettsia felis]
WP_041405352.1,WP_041405352.1 antigenic heat-stable protein [Rickettsia felis]
WP_041405360.1,WP_041405360.1 isocitrate dehydrogenase [Rickettsia felis]
WP_041405362.1,WP_041405362.1 signal recognition particle protein [Rickettsia felis]
WP_041405363.1,WP_041405363.1 hypothetical protein [Rickettsia felis]
WP_041405365.1,WP_041405365.1 NAD-glutamate dehydrogenase [Rickettsia felis]
WP_041405373.1,WP_041405373.1 hypothetical protein [Rickettsia felis]
WP_041405375.1,WP_041405375.1 hypothetical protein [Rickettsia felis]
WP_041405376.1,WP_041405376.1 hypothetical protein [Rickettsia felis]
WP_045820726.1,WP_045820726.1 hypothetical protein [Rickettsia felis]
WP_045820727.1,WP_045820727.1 transposase [Rickettsia felis]
WP_045820729.1,WP_045820729.1 hypothetical protein [Rickettsia felis]
WP_045820730.1,WP_045820730.1 phosphatase PAP2 family protein [Rickettsia felis]
WP_045820735.1,WP_045820735.1 hypothetical protein [Rickettsia felis]
WP_045820741.1,WP_045820741.1 hypothetical protein [Rickettsia felis]
WP_045820742.1,WP_045820742.1 M23 family peptidase [Rickettsia felis]
WP_045820747.1,WP_045820747.1 hypothetical protein [Rickettsia felis]
WP_045820780.1,WP_045820780.1 hypothetical protein [Rickettsia felis]
WP_045820785.1,"WP_045820785.1 type II toxin-antitoxin system antitoxin, RelB/DinJ family [Rickettsia felis]"
WP_045820787.1,WP_045820787.1 DUF2532 domain-containing protein [Rickettsia felis]
WP_045820790.1,WP_045820790.1 N-acetyltransferase [Rickettsia felis]
WP_049749302.1,WP_049749302.1 hypothetical protein [Rickettsia felis]
WP_049749303.1,WP_049749303.1 hypothetical protein [Rickettsia felis]
WP_049749304.1,WP_049749304.1 ankyrin repeat domain-containing protein [Rickettsia felis]
WP_049749305.1,WP_049749305.1 hypothetical protein [Rickettsia felis]
WP_049749307.1,WP_049749307.1 hypothetical protein [Rickettsia felis]
WP_049749311.1,WP_049749311.1 hypothetical protein [Rickettsia felis]
WP_049749314.1,WP_049749314.1 hypothetical protein [Rickettsia felis]
WP_049749317.1,WP_049749317.1 hypothetical protein [Rickettsia felis]
WP_081427727.1,WP_081427727.1 esterase [Rickettsia felis]
WP_081427728.1,WP_081427728.1 alpha/beta hydrolase [Rickettsia felis]
WP_081427729.1,WP_081427729.1 hypothetical protein [Rickettsia felis]
WP_081427730.1,WP_081427730.1 dihydrofolate reductase [Rickettsia felis]
WP_081427731.1,WP_081427731.1 hypothetical protein [Rickettsia felis]
WP_081427732.1,WP_081427732.1 class I SAM-dependent methyltransferase [Rickettsia felis]
WP_081427733.1,WP_081427733.1 recombinase RecF [Rickettsia felis]
WP_081427734.1,WP_081427734.1 adenosine kinase [Rickettsia felis]
WP_081427735.1,WP_081427735.1 ribose-phosphate pyrophosphokinase [Rickettsia felis]
WP_081427736.1,WP_081427736.1 hypothetical protein [Rickettsia felis]
WP_081427737.1,WP_081427737.1 ribose-phosphate pyrophosphokinase [Rickettsia felis]
WP_081427738.1,WP_081427738.1 tetratricopeptide repeat protein [Rickettsia felis]
WP_081427739.1,WP_081427739.1 MFS transporter [Rickettsia felis]
WP_081427740.1,WP_081427740.1 hypothetical protein [Rickettsia felis]
WP_081427741.1,WP_081427741.1 peptide deformylase [Rickettsia felis]
WP_081427742.1,WP_081427742.1 hypothetical protein [Rickettsia felis]
WP_081427743.1,WP_081427743.1 hypothetical protein [Rickettsia felis]
WP_081427744.1,WP_081427744.1 hypothetical protein [Rickettsia felis]
WP_081427745.1,WP_081427745.1 hypothetical protein [Rickettsia felis]
WP_081427746.1,WP_081427746.1 transcriptional regulator [Rickettsia felis]
WP_081427747.1,WP_081427747.1 hypothetical protein [Rickettsia felis]
WP_081427748.1,WP_081427748.1 hypothetical protein [Rickettsia felis]
WP_081427749.1,WP_081427749.1 hypothetical protein [Rickettsia felis]
WP_081427750.1,WP_081427750.1 RND transporter [Rickettsia felis]
WP_081427751.1,WP_081427751.1 hypothetical protein [Rickettsia felis]
WP_081427752.1,WP_081427752.1 disulfide bond formation protein B [Rickettsia felis]
WP_081427753.1,WP_081427753.1 hypothetical protein [Rickettsia felis]
WP_081427754.1,WP_081427754.1 AcrB/AcrD/AcrF family protein [Rickettsia felis]
WP_081427755.1,WP_081427755.1 hypothetical protein [Rickettsia felis]
WP_081427756.1,WP_081427756.1 hypothetical protein [Rickettsia felis]
WP_081427757.1,WP_081427757.1 cytochrome b [Rickettsia felis]
WP_081427758.1,WP_081427758.1 hypothetical protein [Rickettsia felis]
WP_081427759.1,WP_081427759.1 hypothetical protein [Rickettsia felis]
WP_081427760.1,WP_081427760.1 hypothetical protein [Rickettsia felis]
WP_081427761.1,WP_081427761.1 ribose-phosphate pyrophosphokinase [Rickettsia felis]
WP_081427762.1,WP_081427762.1 recombinase RecF [Rickettsia felis]
WP_081427763.1,WP_081427763.1 hypothetical protein [Rickettsia felis]
WP_081427764.1,WP_081427764.1 translation initiation factor IF-3 [Rickettsia felis]
WP_081427765.1,WP_081427765.1 ankyrin repeat domain-containing protein [Rickettsia felis]
WP_081427766.1,WP_081427766.1 hypothetical protein [Rickettsia felis]
WP_081427767.1,WP_081427767.1 hypothetical protein [Rickettsia felis]
WP_081427768.1,WP_081427768.1 hypothetical protein [Rickettsia felis]
WP_081427769.1,WP_081427769.1 type I restriction endonuclease subunit R [Rickettsia felis]
WP_081427770.1,WP_081427770.1 lysozyme [Rickettsia felis]
WP_081427771.1,WP_081427771.1 hypothetical protein [Rickettsia felis]
WP_081427772.1,WP_081427772.1 hypothetical protein [Rickettsia felis]
WP_081427773.1,WP_081427773.1 RND transporter [Rickettsia felis]
WP_081427774.1,WP_081427774.1 hypothetical protein [Rickettsia felis]
WP_081427775.1,WP_081427775.1 hypothetical protein [Rickettsia felis]
WP_081427776.1,WP_081427776.1 hypothetical protein [Rickettsia felis]
WP_081427777.1,WP_081427777.1 peptide chain release factor 2 [Rickettsia felis]
WP_081427778.1,WP_081427778.1 hypothetical protein [Rickettsia felis]
WP_081427779.1,WP_081427779.1 cation tolerance protein [Rickettsia felis]
WP_081427780.1,WP_081427780.1 divalent cation tolerance protein [Rickettsia felis]
WP_081427781.1,WP_081427781.1 hypothetical protein [Rickettsia felis]
WP_081427782.1,WP_081427782.1 hypothetical protein [Rickettsia felis]
WP_081427783.1,WP_081427783.1 hypothetical protein [Rickettsia felis]
WP_081427784.1,WP_081427784.1 DUF1674 domain-containing protein [Rickettsia felis]
WP_081427785.1,WP_081427785.1 RND transporter [Rickettsia felis]
WP_081427786.1,WP_081427786.1 hypothetical protein [Rickettsia felis]
WP_081427787.1,WP_081427787.1 hypothetical protein [Rickettsia felis]
WP_081427788.1,WP_081427788.1 phage antirepressor protein [Rickettsia felis]
WP_081427789.1,WP_081427789.1 cation tolerance protein [Rickettsia felis]
WP_081427790.1,WP_081427790.1 hypothetical protein [Rickettsia felis]
WP_081427791.1,WP_081427791.1 lysozyme [Rickettsia felis]
WP_081427792.1,WP_081427792.1 hypothetical protein [Rickettsia felis]
WP_081427793.1,WP_081427793.1 hypothetical protein [Rickettsia felis]
WP_081427794.1,WP_081427794.1 hypothetical protein [Rickettsia felis]
WP_081427795.1,WP_081427795.1 hypothetical protein [Rickettsia felis]
WP_081427796.1,WP_081427796.1 hypothetical protein [Rickettsia felis]
WP_081427797.1,WP_081427797.1 DUF1311 domain-containing protein [Rickettsia felis]
WP_081427798.1,WP_081427798.1 helix-turn-helix domain-containing protein [Rickettsia felis]
WP_081427799.1,WP_081427799.1 recombinase RecF [Rickettsia felis]
WP_081427800.1,WP_081427800.1 type II toxin-antitoxin system HicA family toxin [Rickettsia felis]
WP_081427801.1,WP_081427801.1 hypothetical protein [Rickettsia felis]
WP_081427802.1,WP_081427802.1 hypothetical protein [Rickettsia felis]
WP_081427803.1,WP_081427803.1 hypothetical protein [Rickettsia felis]
WP_081427804.1,WP_081427804.1 DUF563 domain-containing protein [Rickettsia felis]
WP_081427805.1,WP_081427805.1 N-acetyltransferase [Rickettsia felis]
WP_081427806.1,"WP_081427806.1 bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase [Rickettsia felis]"
WP_081427807.1,WP_081427807.1 hypothetical protein [Rickettsia felis]
WP_081427808.1,WP_081427808.1 ribose-phosphate pyrophosphokinase [Rickettsia felis]
WP_081427809.1,WP_081427809.1 recombinase RecF [Rickettsia felis]
WP_081427810.1,WP_081427810.1 ribose-phosphate pyrophosphokinase [Rickettsia felis]
WP_081427811.1,WP_081427811.1 hypothetical protein [Rickettsia felis]
WP_081427812.1,WP_081427812.1 hypothetical protein [Rickettsia felis]
WP_081427813.1,WP_081427813.1 negative regulator of beta-lactamase [Rickettsia felis]
WP_081427814.1,WP_081427814.1 hypothetical protein [Rickettsia felis]
WP_081427815.1,WP_081427815.1 hypothetical protein [Rickettsia felis]
WP_081427816.1,WP_081427816.1 AcrB/AcrD/AcrF family protein [Rickettsia felis]
WP_081427817.1,WP_081427817.1 hypothetical protein [Rickettsia felis]
WP_081427818.1,WP_081427818.1 hypothetical protein [Rickettsia felis]
WP_081427819.1,WP_081427819.1 octaprenyl-diphosphate synthase [Rickettsia felis]
WP_081427820.1,WP_081427820.1 hypothetical protein [Rickettsia felis]
WP_081427821.1,WP_081427821.1 hypothetical protein [Rickettsia felis]
WP_081427822.1,WP_081427822.1 SCPU domain-containing protein [Rickettsia felis]
WP_081427823.1,WP_081427823.1 hypothetical protein [Rickettsia felis]
WP_081427824.1,WP_081427824.1 type II toxin-antitoxin system RelE/ParE family toxin [Rickettsia felis]
WP_081427825.1,WP_081427825.1 GNAT family N-acetyltransferase [Rickettsia felis]
WP_081427826.1,WP_081427826.1 hypothetical protein [Rickettsia felis]
WP_081427827.1,WP_081427827.1 hypothetical protein [Rickettsia felis]
WP_081427828.1,WP_081427828.1 hypothetical protein [Rickettsia felis]
WP_081427829.1,WP_081427829.1 ankyrin repeat domain-containing protein [Rickettsia felis]
WP_081427830.1,WP_081427830.1 hypothetical protein [Rickettsia felis]
WP_081427831.1,WP_081427831.1 RND transporter [Rickettsia felis]
WP_081427832.1,WP_081427832.1 hypothetical protein [Rickettsia felis]
WP_081427833.1,WP_081427833.1 hypothetical protein [Rickettsia felis]
WP_081427834.1,WP_081427834.1 RND transporter [Rickettsia felis]
WP_081427835.1,WP_081427835.1 hypothetical protein [Rickettsia felis]
WP_081427836.1,WP_081427836.1 hypothetical protein [Rickettsia felis]
WP_081427837.1,WP_081427837.1 hypothetical protein [Rickettsia felis]
WP_081427838.1,WP_081427838.1 hypothetical protein [Rickettsia felis]
WP_081427839.1,WP_081427839.1 Na+/H+ antiporter NhaA [Rickettsia felis]
WP_081427840.1,WP_081427840.1 D-beta-hydroxybutyrate dehydrogenase [Rickettsia felis]
WP_081427841.1,WP_081427841.1 hypothetical protein [Rickettsia felis]
WP_081427842.1,WP_081427842.1 AAA family ATPase [Rickettsia felis]
