WP_011271087.1,96,hypothetical protein RF_0757,74,14.12,7.58,7.37,Sphingomonas sp. KC8,0
WP_008580225.1,57,hypothetical protein RF_0758,37,26.07,8.17,0,N/A,0
WP_011271088.1,110,hypothetical protein RF_0759,44,26.41,13.18,0.22,Oribacterium sinus F0268,0
WP_011271089.1,147,translation initiation factor IF-3,196,27.16,14.15,84.32,Caenispirillum salinarum AK4,0
WP_011271090.1,412,branched-chain alpha-keto acid dehydrogenase subunit E2,162,27.06,19.68,50.83,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271091.1,355,peptide chain release factor 1,198,27.52,29.81,76.26,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271092.1,587,single-stranded-DNA-specific exonuclease RecJ,199,26.43,24.29,47.26,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271093.1,438,methyltransferase,174,24.86,13.25,22.29,Polaromonas sp. JS666,0
WP_011271094.1,458,transcription termination factor Rho,199,27.67,15.22,109.15,Pelagibacterium halotolerans B2,0
WP_011271095.1,304,signal peptide peptidase SppA,199,24.52,17.64,46.08,Bradyrhizobium sp. STM 3843,0
WP_011271096.1,80,integration host factor beta-subunit,199,24.22,12.25,50.55,Desulfobulbus propionicus DSM 2032,0
WP_011271097.1,185,hypothetical protein RF_0768,24,7.22,0.42,0,N/A,0
WP_011271098.1,248,hypothetical protein RF_0769,199,19.12,1.44,66.49,Crocosphaera watsonii WH 8501,1
WP_011271099.1,219,cytidylate kinase,200,27.41,12.53,53.6,Methylophaga aminisulfidivorans MP,0
WP_011271100.1,568,30S ribosomal protein S1,199,26.41,15.11,76.6,Magnetospirillum gryphiswaldense,0
WP_011271101.1,201,ATP-dependent Clp protease proteolytic subunit,198,26.99,32.03,94.56,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271102.1,164,transcription activator,194,1.32,2.52,61.79,Amoebophilus asiaticus 5a2,1
WP_011271103.1,272,streptomycin 6-kinase,185,2.73,1.13,26.27,Legionella drancourtii LLAP12,1
WP_011271104.1,180,acetyltransferase,60,2.08,1.23,10.95,Legionella drancourtii LLAP12,1
WP_011271105.1,161,acetyltransferase,11,1.23,1.3,2.52,Francisella noatunensis subsp. orientalis str. Toba 04,0
WP_011271106.1,235,metal-dependent hydrolase,185,1,0,39.64,"Hordeum vulgare subsp. vulgare (barley, ...)",1
WP_011271107.1,255,hypothetical protein RF_0778,1,1,0,0,N/A,0
WP_011271108.1,83,antitoxin of toxin-antitoxin system Phd,27,1,1.83,9.11,Sphaerobacter thermophilus DSM 20745,1
WP_011271109.1,226,hypothetical protein RF_0780,180,1,1.51,29.56,Pseudomonas fluorescens A506,1
WP_011271110.1,80,hypothetical protein RF_0781,18,4.75,2.6,1.35,Legionella longbeachae D-4968,0
WP_011271111.1,181,ankyrin repeat-containing protein,7,1,0,0.85,Homo sapiens (man),0
WP_011271112.1,215,ankyrin repeat-containing protein,2,1.49,0,0,N/A,0
WP_011271113.1,252,acetyltransferase,60,1.9,0.93,5.5,Nostoc sp. PCC 7120,0
WP_011271114.1,345,isopentenyl pyrophosphate isomerase,200,24.6,12.68,70.63,Anaerolinea thermophila UNI-1,0
WP_011271115.1,273,DNA primase,154,1,0,19.12,Massilia timonae CCUG 45783,1
WP_011271116.1,94,"toxin of toxin-antitoxin system ParE, partial",6,1,0,1.27,Escherichia blattae DSM 4481,0
WP_011271117.1,86,antitoxin of toxin-antitoxin system Phd,155,1.31,1.63,55.65,Alcanivorax hongdengensis A-11-3,1
WP_011271118.1,59,"hypothetical protein RF_0789, partial",43,14.66,7.69,0,N/A,0
WP_011271119.1,146,"hypothetical protein RF_0790, partial",47,9.1,5.59,0.72,Parachlamydia acanthamoebae UV-7,0
WP_011271120.1,222,hypothetical protein RF_0791,1,1,0,0,N/A,0
WP_011271121.1,86,toxin of toxin-antitoxin system,197,1.79,0,98.23,Bacteroides cellulosilyticus DSM 14838,1
WP_011271122.1,213,phage-associated protein,168,2.39,0.99,33.96,Oscillatoria nigro-viridis PCC 7112,1
WP_011271123.1,343,hypothetical protein RF_0794,30,3.2,0,1.54,Acinetobacter calcoaceticus PHEA-2,0
WP_011271124.1,46,"rRNA methylase, partial",8,1.61,0,3.58,Vibrio nigripulchritudo ATCC 27043,0
WP_011271125.1,133,rRNA methylase,30,1.92,0,7.85,Synechococcus sp. PCC 7335,0
WP_011271126.1,49,hypothetical protein RF_0797,2,1,0,0.47,Escherichia coli CFT073,0
WP_011271127.1,248,UDP-N-acetylglucosamine pyrophosphorylase,200,26.6,12.96,45.22,Eubacteriaceae bacterium CM5,0
WP_011271128.1,252,hypothetical protein RF_0799,198,25.85,13.73,77.23,"Ixodes scapularis (shoulder tick, ...)",0
WP_004998227.1,41,50S ribosomal protein L36,200,27.88,25.85,108.32,SAR116 cluster alpha proteobacterium HIMB100,0
WP_011271129.1,216,hypothetical protein RF_0801,14,2.72,0.33,0,N/A,0
WP_011271130.1,101,hypothetical protein RF_0802,3,1.99,0,0,N/A,0
WP_011271131.1,279,soluble lytic murein transglycosylase,185,21.8,10.55,24.92,Magnetospirillum magneticum AMB-1,0
WP_011271132.1,202,hypothetical protein RF_0804,42,20.17,8.25,0,N/A,0
WP_011271133.1,111,hypothetical protein RF_0805,22,14.02,0,0,N/A,0
WP_011271134.1,276,biotin synthesis protein BioC,196,19.8,10.06,28.79,Roseomonas cervicalis ATCC 49957,0
WP_011271135.1,459,dihydrolipoamide dehydrogenase,200,26.16,13.71,90.16,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271136.1,144,5-formyltetrahydrofolate cyclo-ligase,198,25,12.19,32.71,Thermus thermophilus HB27,0
WP_011271137.1,281,ribonuclease D,200,27.04,13,52.27,Vibrio cholerae RC27,0
WP_011271138.1,292,hypothetical protein RF_0810,193,25.24,14.92,40.63,Vibrio cholerae RC27,0
WP_011271139.1,282,glycine cleavage T-protein,191,22.75,15.58,25.55,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271140.1,126,hypothetical protein RF_0812,5,1.47,1.18,0,N/A,0
WP_011271141.1,479,hypothetical protein RF_0813,6,1.09,0.54,0,N/A,0
WP_011271142.1,574,Na+/proline symporter,131,8.47,11.07,6.95,Amoebophilus asiaticus 5a2,0
WP_011271143.1,324,Na+/proline symporter,167,7.4,12.72,25.35,Paenibacillus curdlanolyticus YK9,0
WP_011271144.1,301,microcin C7 resistance protein,173,21.46,6.22,22.31,Fluoribacter dumoffii Tex-KL,0
WP_011271145.1,301,porphobilinogen deaminase,198,25.1,13.78,58.7,Persephonella marina EX-H1,0
WP_011271146.1,91,hypothetical protein RF_0818,4,1,0.97,0,N/A,0
WP_011271147.1,264,hypothetical protein RF_0819,4,1,1.24,0,N/A,0
WP_011271148.1,208,hydrolase or acyltransferase,17,1.53,0.26,3.91,Legionella pneumophila subsp. pneumophila str. Philadelphia 1,0
WP_011271149.1,89,hypothetical protein RF_0821,16,1.73,0.28,4.36,Legionella pneumophila subsp. pneumophila str. Philadelphia 1,0
WP_011271150.1,212,hypothetical protein RF_0822,2,1,0,0.18,Selenomonas artemidis F0399,0
WP_011271151.1,106,hypothetical protein RF_0823,3,1,0,0.86,Selenomonas artemidis F0399,0
WP_011271152.1,330,tryptophanyl-tRNA synthetase,197,27.09,20.39,71.62,Tistrella mobilis KA081020-065,0
WP_011271153.1,241,1-acyl-sn-glycerol-3-phosphate acyltransferase,200,26.47,14.89,50.88,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271154.1,150,hypothetical protein RF_0826,47,25.77,12.48,1.05,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271155.1,90,DNA-damage-inducible protein J,150,12.41,0,40.79,Fusobacterium sp. 2_1_31,1
WP_011271156.1,239,hypothetical protein RF_0828,200,26.41,22.11,68.09,Oceanibaculum indicum P24,0
WP_011271157.1,334,hypothetical protein RF_0829,43,22.58,11.35,0.17,Photorhabdus asymbiotica,0
WP_011271158.1,246,hypothetical protein RF_0830,42,22.37,7.77,0,N/A,0
WP_011271159.1,284,hypothetical protein RF_0831,29,12.68,7.67,0,N/A,0
WP_011271160.1,213,lysine efflux permease,195,23.2,3.33,85.26,Lysinibacillus fusiformis ZC1,1
WP_011271161.1,135,hypothetical protein RF_0833,52,7.45,1.26,4.04,Staphylococcus simulans ACS-120-V-Sch1,0
WP_011271162.1,441,AmpG-related permease,168,21.58,11.89,26.99,Cyanothece sp. PCC 7424,0
WP_011271163.1,175,hypothetical protein RF_0835,181,1.6,0.64,36.66,Burkholderia sp. 383,1
WP_011271164.1,517,"lipopolysaccharide 1,2-glucosyltransferase RfaJ",185,2.78,10.39,13.21,Brachyspira murdochii DSM 12563,0
WP_011271165.1,501,"ADP,ATP carrier protein",40,27.73,8.66,0,N/A,0
WP_011271166.1,560,hypothetical protein RF_0838,43,25.19,11.68,0,N/A,0
WP_011271167.1,327,octaprenyl-diphosphate synthase,198,26.43,14.28,62.07,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271168.1,601,aminopeptidase,199,22.7,16.66,40.59,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271169.1,427,putrescine-ornithine antiporter,189,26.11,17.98,33.69,Simkania negevensis Z,0
WP_011271170.1,105,hypothetical protein RF_0842,12,2.3,1.76,1.24,Pelotomaculum thermopropionicum SI,0
WP_011271171.1,110,Iron-sulfur cluster assembly accessory protein,185,27.4,16.7,76.09,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271172.1,131,scaffold protein,200,26.79,14.02,128.3,Salmo salar,0
WP_011271173.1,422,cysteine desulfurase,178,26.17,26.97,74.89,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271174.1,369,NifS protein,198,22.89,21.66,41.12,Bradyrhizobium japonicum USDA 110,0
WP_011271175.1,139,Iron-sulfur cluster assembly transcription factor IscR,200,26.58,2.51,71.76,Parvibaculum lavamentivorans DS-1,1
WP_011271176.1,456,hypothetical protein RF_0848,26,5.29,0.76,0,N/A,0
WP_011271177.1,290,hypothetical protein RF_0849,28,11.54,12.55,0,N/A,0
WP_011271178.1,641,hypothetical protein RF_0850,26,3.67,0.81,0,N/A,0
WP_011271179.1,138,hypothetical protein RF_0851,22,5.42,0.43,0,N/A,0
WP_011271180.1,157,hypothetical protein RF_0852,1,1,0,0,N/A,0
WP_011271181.1,658,NTPase,90,2.67,0.82,4.69,Tetrahymena thermophila,0
WP_011271182.1,458,NADH dehydrogenase subunit N,200,26.28,13.55,45.12,Methylobacterium radiotolerans JCM 2831,0
WP_011271183.1,582,hypothetical protein RF_0855,44,21.12,10.06,0,N/A,0
WP_011271184.1,331,delta-aminolevulinic acid dehydratase,199,25.13,22.21,74.65,Magnetospirillum magnetotacticum MS-1,0
WP_011271185.1,343,hypothetical protein RF_0857,26,13.24,0.35,0,N/A,0
WP_011271186.1,648,primosome assembly protein PriA,146,26.02,14.61,40.14,Sphingomonas wittichii RW1,0
WP_011271187.1,191,aromatic acid decarboxylase,184,26.22,19.82,74.9,Fluoribacter dumoffii Tex-KL,0
WP_011271188.1,494,replicative DNA helicase,186,26.62,21.84,56.07,Micavibrio aeruginosavorus ARL-13,0
WP_011271189.1,90,hypothetical protein RF_0861,24,8.75,0.93,0.58,Desulfonatronospira thiodismutans ASO3-1,0
WP_011271190.1,399,to amino acid permeases,191,1.4,1.48,39.07,Myroides odoratimimus CIP 101113,1
WP_011271191.1,229,ribosomal large subunit pseudouridine synthase,200,26.39,13.54,71.75,Magnetospirillum magneticum AMB-1,0
WP_011271192.1,959,hypothetical protein RF_0864,98,24.86,1.63,3.83,Nitrospira defluvii,0
WP_011271193.1,196,N-6 adenine-specific DNA methylase,199,24.72,20.72,35.3,Desulfovibrio piger ATCC 29098,0
WP_011271194.1,446,DNA repair protein RadA,199,27.01,23.59,65.11,Oceanibaculum indicum P24,0
WP_011271195.1,111,hypothetical protein RF_0867,45,17.71,8.26,0,N/A,0
WP_011271196.1,237,DNA repair protein RecO,197,26.1,14.29,42.63,Magnetospirillum gryphiswaldense MSR-1,0
WP_011271197.1,230,glycoprotein endopeptidase,200,26.05,12.62,31.46,Ochrobactrum anthropi CTS-325,0
WP_011271198.1,439,hypothetical protein RF_0870,28,11.28,0.5,0.07,Tsukamurella paurometabola DSM 20162,0
WP_011271199.1,829,translation initiation factor IF-2,196,26.6,15.35,64.32,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271200.1,503,transcription elongation factor NusA,200,27,15.48,80.41,Azospirillum brasilense Sp245,0
WP_011271201.1,161,hypothetical protein RF_0873,191,26.05,12.52,51.83,Roseobacter litoralis Och 149,0
WP_011271202.1,461,hypothetical protein RF_0874,146,5.81,0.36,8.21,Acetobacter aceti NBRC 14818,1
WP_011271203.1,142,transcriptional regulator,199,22,1.67,80.48,Micavibrio aeruginosavorus ARL-13,1
WP_011271204.1,254,hemolysin A,200,25.91,12.86,63.9,Oceanibaculum indicum P24,0
WP_011271205.1,411,tyrosyl-tRNA synthetase,195,26.95,15.79,79.48,Tistrella mobilis KA081020-065,0
WP_011271206.1,149,hypothetical protein RF_0878,2,1.51,0,0,N/A,0
WP_011271207.1,113,hypothetical protein RF_0879,26,8.89,0.79,0,N/A,0
WP_011270459.1,80,transposase,114,1.99,0.81,67.64,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011270511.1,317,transposase,158,3.9,1.03,73.33,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011271208.1,167,hypothetical protein RF_0882,6,2.76,1.17,0,N/A,0
WP_011271209.1,387,hypothetical protein RF_0883,93,6.57,0.1,8.85,Protochlamydia amoebophila UWE25,1
WP_011271210.1,223,guanosine polyphosphate pyrophosphohydrolase/synthetase-like protein,51,19.03,9.71,1.23,Bradyrhizobium japonicum,0
WP_011271211.1,451,proline/betaine transporter,117,15.11,7.59,9.78,Amoebophilus asiaticus 5a2,0
WP_011271212.1,224,hypothetical protein RF_0886,71,7.32,0.34,7.08,Enterococcus italicus DSM 15952,0
WP_011271213.1,1892,large extracellular alpha-helical protein,193,12.88,9.57,42.38,Legionella pneumophila str. Lens,0
WP_011271214.1,79,hypothetical protein RF_0888,99,1.72,0,37.26,Alteromonas macleodii str. 'Deep ecotype',1
WP_011271215.1,85,hypothetical protein RF_0889,129,1.77,0,64.21,Methylobacter tundripaludum SV96,1
WP_011271216.1,720,3-hydroxyacyl-CoA dehydrogenase,193,4.25,9.48,41.91,Beijerinckia indica subsp. indica ATCC 9039,0
WP_011271217.1,118,competence protein F,199,6.82,5.61,48.2,Magnetospirillum magnetotacticum MS-1,0
WP_011271218.1,104,hypothetical protein RF_0892,28,10.69,0.59,0,N/A,0
WP_011271219.1,381,2-octaprenyl-6-methoxyphenyl hydroxylase,191,25.9,17.12,30.39,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271220.1,100,monovalent cation/H+ antiporter subunit F,43,18.92,9.46,0.75,Rhodobacteraceae bacterium HTCC2150,0
WP_011271221.1,475,nitrogen assimilation regulatory protein NtrX,200,26.71,15.56,69.52,Caenispirillum salinarum AK4,0
WP_011271222.1,589,hypothetical protein RF_0896,116,25.46,13.78,4.61,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271223.1,349,hypothetical protein RF_0897,42,20.18,8.89,0,N/A,0
WP_011271224.1,82,cytotoxic translational repressor of toxin-antitoxin system RelE,162,1,1.3,51.73,Thioalkalivibrio sulfidophilus HL-EbGr7,1
WP_011271225.1,91,antitoxin of toxin-antitoxin system,5,1.98,0,0.26,Methanosaeta concilii GP6,0
WP_011271226.1,594,penicillin-binding protein,199,25.77,14.88,49.78,Silicibacter lacuscaerulensis ITI-1157,0
WP_011271227.1,173,hypothetical protein RF_0901,44,25.87,12.99,0.32,Magnetospirillum gryphiswaldense MSR-1,0
WP_011271228.1,561,penicillin-binding protein,186,26.99,17.74,42.44,Azospirillum brasilense Sp245,0
WP_011271229.1,185,cell division protein FtsL,51,18.82,8.09,0.83,Thalassospira xiamenensis M-5 = DSM 17429,0
WP_011271230.1,306,S-adenosyl-methyltransferase MraW,198,25.51,23.69,54.38,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271231.1,149,cell division protein MraZ,199,27.2,14.65,45.62,Tistrella mobilis KA081020-065,0
WP_011271232.1,478,Sodium/pantothenate symporter,154,24.27,12.45,12.85,Methylophaga sp. JAM1,0
WP_011271233.1,144,hypothetical protein RF_0907,198,1,1.76,73.76,Agrobacterium sp. H13-3,1
WP_011271234.1,127,hypothetical protein RF_0908,188,1,1.69,68.02,Methylomicrobium album BG8,1
WP_011271235.1,56,hypothetical protein RF_0909,46,1,1.64,19.99,Roseibium sp. TrichSKD4,1
WP_011271236.1,82,antitoxin of toxin-antitoxin system StbD,180,15.63,1.44,62.8,Treponema vincentii ATCC 35580,1
WP_011271237.1,87,toxin of toxin-antitoxin system,173,9.17,0.73,55.16,Streptococcus gallolyticus subsp. gallolyticus ATCC 43143,1
WP_011271238.1,642,excinuclease ABC subunit C,198,22.83,12.48,60.64,Octadecabacter arcticus 238,0
WP_011271239.1,176,hypothetical protein RF_0913,185,24.8,11.94,25.51,Alishewanella aestuarii B11,0
WP_011271240.1,85,hypothetical protein RF_0914,194,14.61,1.26,86.6,Amoebophilus asiaticus 5a2,1
WP_011271241.1,351,methylated-DNA--protein-cysteine methyltransferase,198,2.31,0,100.52,Legionella pneumophila str. Lens,1
WP_011271242.1,168,methylated-DNA--protein-cysteine methyltransferase,196,19.12,3.38,82.39,Amoebophilus asiaticus 5a2,1
WP_011271243.1,111,hypothetical protein RF_0917,14,4.65,0,0,N/A,0
WP_011271244.1,476,"Type I site-specific restriction-modification system, R (restriction) subunit, partial",187,1.58,0.65,32.7,Polymorphum gilvum SL003B-26A1,1
WP_011271245.1,288,"Type I site-specific restriction-modification system, R (restriction) subunit",193,1,0.6,51.94,Novosphingobium nitrogenifigens DSM 19370,1
WP_011270460.1,317,transposase,157,3.89,1.03,72.87,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011271246.1,80,transposase,87,1.99,0.81,50.07,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011271247.1,179,ankyrin repeat-containing protein,94,2,1.21,16.98,Amphimedon queenslandica,1
WP_011271248.1,311,ankyrin repeat-containing protein,63,2.14,0.92,5.02,Amphimedon queenslandica,0
WP_011271249.1,68,lysozyme,34,6.73,1.18,6.74,Serratia proteamaculans 568,0
WP_011271250.1,145,hypothetical protein RF_0925,41,2.4,1.72,9.08,Chthoniobacter flavus Ellin428,1
WP_011271251.1,80,transposase,115,2.6,0.79,65.19,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011270511.1,317,transposase,160,3.9,1.03,74.36,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011271252.1,177,hypothetical protein RF_0928,7,2.26,1.36,0,N/A,0
WP_011271253.1,114,hypothetical protein RF_0929,1,1,0,0,N/A,0
WP_011270460.1,317,transposase,158,3.89,1.03,73.43,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011271254.1,80,transposase,110,1.99,0.8,64.74,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011271255.1,247,hypothetical protein RF_0932,2,1.36,0,0,N/A,0
WP_011271256.1,66,phage-related lysozyme,39,5.39,0.78,8.3,Burkholderia ambifaria MEX-5,1
WP_011271257.1,88,hypothetical protein RF_0934,11,4.67,0,0,N/A,0
WP_011271258.1,97,hypothetical protein RF_0935,12,1,0,3.04,Granulicella tundricola MP5ACTX9,0
WP_011271259.1,156,hypothetical protein RF_0936,1,1,0,0,N/A,0
WP_011271260.1,172,hypothetical protein RF_0937,6,1.85,0.79,0,N/A,0
WP_011271261.1,71,hypothetical protein RF_0938,63,25.34,20.55,0,N/A,0
WP_011271262.1,226,ankyrin repeat-containing protein,102,6.39,1.3,10.68,Strongylocentrotus purpuratus (purple urchin),1
WP_011271263.1,289,nucleotidyltransferase/HEPN domain-containing protein,100,3.66,1.86,24.35,Dyadobacter fermentans DSM 18053,1
WP_011271264.1,906,preprotein translocase subunit SecA,198,27.31,16.8,79.12,Magnetospirillum gryphiswaldense MSR-1,0
WP_011271265.1,282,protein export protein PrsA precursor,194,27.31,15.12,30.84,Magnetospirillum magnetotacticum MS-1,0
WP_011271266.1,131,4'-phosphopantetheinyl transferase,199,24.36,13.05,64.81,Vibrio mimicus VM573,0
WP_011271267.1,126,DNA-directed RNA polymerase subunit omega,200,25.3,13.52,38.02,Verminephrobacter eiseniae EF01-2,0
WP_011271268.1,419,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,199,27.01,15.47,77.58,Trichoplax adhaerens,0
WP_011271269.1,86,excinuclease ABC subunit C,140,6.76,3.95,70.82,Dehalogenimonas lykanthroporepellens BL-DC-9,0
WP_011271270.1,808,DNA gyrase subunit B,200,25.39,15.28,86.44,Polymorphum gilvum SL003B-26A1,0
WP_011271271.1,286,HAD family hydrolase,195,25.17,14.04,26.65,Bradyrhizobium japonicum USDA 110,0
WP_011271272.1,134,glutamine amidotransferase,14,1.21,3.42,0.4,Legionella longbeachae D-4968,0
WP_011271273.1,395,ankyrin repeat-containing protein,121,1,1.77,11.92,Sulfolobus islandicus Y.N.15.51,1
WP_011271274.1,456,magnesium transporter,200,27.06,19.97,41.6,Caenispirillum salinarum AK4,0
WP_011271275.1,98,hypothetical protein RF_0952,24,18.98,0,0,N/A,0
WP_011271276.1,229,guanosine polyphosphate pyrophosphohydrolase/synthetase-like protein,50,18.65,9.18,0.97,Bradyrhizobium japonicum,0
WP_011271277.1,280,proline/betaine transporter,50,12.19,5.94,0.6,Amoebophilus asiaticus 5a2,0
WP_011271278.1,154,proline/betaine transporter,121,20.87,10.73,24.13,Amoebophilus asiaticus 5a2,0
WP_011271279.1,90,cytotoxic translational repressor of toxin-antitoxin system RelE,167,1,0,61.05,Chlorobium phaeobacteroides DSM 266,1
WP_011271280.1,76,antitoxin of toxin-antitoxin system,26,18.57,0,1.1,Methanosaeta concilii GP6,0
WP_011271281.1,167,preprotein translocase subunit YajC,199,20.31,17.21,33.95,Desulfotalea psychrophila LSv54,0
WP_011271282.1,518,preprotein translocase subunit SecD,189,26.81,17.07,56.38,Thalassospira xiamenensis M-5 = DSM 17429,0
WP_011271283.1,205,Sco2 protein precursor,197,26.51,12.92,53.91,Schizosaccharomyces japonicus yFS275,0
WP_011271284.1,128,cytochrome c-type biogenesis protein CcmE,132,26.25,14.82,34.27,Oceanibaculum indicum P24,0
WP_011271285.1,173,inorganic pyrophosphatase,197,27.04,14.89,95.34,Escherichia coli O127:H6 str. E2348/69,0
WP_011271286.1,556,integral membrane protein MviN,198,26.29,13.57,40.33,Rhizobium sp. CF080,0
WP_011271287.1,247,F pilin acetylation protein TraX,60,25.69,10.69,1.9,Caldicellulosiruptor bescii DSM 6725,0
WP_011271288.1,200,hypothetical protein RF_0965,56,22.53,11.15,4.31,Teredinibacter turnerae T7901,0
WP_011270718.1,281,transposase,122,2.45,0.22,20.39,Burkholderia xenovorans LB400,1
WP_011271289.1,71,transposase,130,1.75,0.47,47.19,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011271290.1,204,guanosine polyphosphate pyrophosphohydrolase/synthetase-like protein,176,1.73,1.81,60.68,Nakamurella multipartita DSM 44233,1
WP_011271291.1,234,acetyltransferase,4,1,0,0.34,Cellulomonas flavigena DSM 20109,0
WP_011271292.1,984,Na+/proline symporter,126,3.9,3.3,4.25,Amoebophilus asiaticus 5a2,0
WP_011270718.1,281,transposase,122,2.45,0.22,20.39,Burkholderia xenovorans LB400,1
WP_011271293.1,437,hypothetical protein RF_0972,1,1,0,0,N/A,0
WP_011271294.1,259,hypothetical protein RF_0973,1,1,0,0,N/A,0
WP_011271295.1,95,hypothetical protein RF_0974,1,1,0,0,N/A,0
WP_011270408.1,203,transposase,144,2.6,0,74.64,Burkholderia multivorans CGD2M,1
WP_011270407.1,147,transposase,145,1.84,0,58.9,Burkholderia multivorans CGD1,1
WP_011270406.1,266,transposase/IS protein,109,1.54,0,60.03,Accumulibacter phosphatis clade IIA str. UW-1,1
WP_011271296.1,83,hypothetical protein RF_0978,29,3.83,1.74,5.81,Thiorhodovibrio sp. 970,0
WP_011271297.1,635,threonyl-tRNA synthetase,197,26.59,21.91,87.75,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271298.1,139,acetyltransferase,196,1,0,39.12,Fluoribacter dumoffii Tex-KL,1
WP_011271299.1,627,multidrug ABC transporter ATPase and permease,154,7.6,6.16,24.27,Fluoribacter dumoffii Tex-KL,0
WP_011271300.1,267,hypothetical protein RF_0982,193,3.64,1.55,19.28,Pseudoalteromonas rubra ATCC 29570,1
WP_011271301.1,137,hypothetical protein RF_0983,45,25.52,11.45,0,N/A,0
WP_011271302.1,396,hypothetical protein RF_0984,38,10.34,9.44,0,N/A,0
WP_011271303.1,454,TolC family type I secretion outer membrane protein,177,24.46,12.54,24.39,Rhodospirillum photometricum DSM 122,0
WP_011271304.1,132,hypothetical protein RF_0986,98,26.74,13.19,11.25,Pseudovibrio sp. JE062,0
WP_011271305.1,566,ankyrin repeat-containing protein,43,21.94,8.19,0,N/A,0
WP_011271306.1,662,DNA topoisomerase IV subunit B,200,27.25,14.56,83.46,Azospirillum sp. B510,0
WP_011271307.1,452,carboxyl-terminal protease,200,26.88,13.63,59.27,Micavibrio aeruginosavorus ARL-13,0
WP_011271308.1,497,histidine kinase sensor protein,157,26.37,19.08,17.04,Tistrella mobilis KA081020-065,0
WP_011271309.1,245,hypothetical protein RF_0991,198,26.94,12.71,22.89,Micavibrio aeruginosavorus ARL-13,0
WP_011271310.1,220,hypothetical protein RF_0992,44,25.01,11.93,0,N/A,0
WP_011271311.1,420,hypothetical protein RF_0993,199,26.64,13.06,17.27,Magnetospirillum gryphiswaldense MSR-1,0
WP_011271312.1,155,50S ribosomal protein L13,197,27.27,23.66,80.94,Paracoccus sp. TRP,0
WP_011271313.1,161,30S ribosomal protein S9,200,26.1,25.56,65.38,Bartonella vinsonii subsp. arupensis Pm136co,0
WP_011271314.1,247,D-alanyl-D-alanine dipeptidase,192,1.87,0.5,68.85,Oxytricha trifallax,1
WP_011271315.1,110,pterin-4-alpha-carbinolamine dehydratase (PHS),196,9.37,3.33,75.01,Nitrospira defluvii,1
WP_011270511.1,317,transposase,160,3.9,1.03,74.36,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011271254.1,80,transposase,110,1.99,0.8,64.74,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011271316.1,600,GTP-binding protein LepA,199,27.33,15.36,111.33,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271317.1,368,peptide chain release factor 2,199,21.24,12.03,83.17,Dinoroseobacter shibae DFL 12,0
WP_011271318.1,338,hypothetical protein RF_1002,178,2.52,3.68,83.04,Pseudanabaena sp. PCC 7367,1
WP_011271319.1,281,hypothetical protein RF_1003,21,4.71,0.75,0,N/A,0
WP_011271320.1,154,small heat shock protein,180,5.59,2,59.5,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
WP_011271321.1,146,small heat shock protein,182,26.47,11.87,26.12,Legionella pneumophila subsp. pneumophila str. Philadelphia 1,0
WP_011271322.1,150,hypothetical protein RF_1006,37,8.2,2.88,3.65,Hydrogenophaga sp. PBC,0
WP_011271323.1,251,"cytochrome c1, heme protein",181,25.72,27.8,52.52,"Ixodes scapularis (shoulder tick, ...)",0
WP_011271324.1,144,"endo/excinuclease amino terminal domain-containing protein, partial",152,2.16,0.71,57.1,Rhodopseudomonas palustris BisA53,1
WP_011271325.1,398,cytochrome b,198,27.38,32.22,83.19,"Ixodes scapularis (shoulder tick, ...)",0
